x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.5840578675270081,0.5507283210754395,-5.736878279094526e-07,0.5220077037811279,0.5129403471946716,-0.03370014205574989,0.47806692123413086,0.43021804094314575,-0.04743645340204239,0.46327507495880127,0.3504001796245575,-0.05697576329112053,0.4560258686542511,0.28567150235176086,-0.06069629266858101,0.509613037109375,0.33448126912117004,-0.025627927854657173,0.5176461338996887,0.34867164492607117,-0.05171515792608261,0.5326957702636719,0.4066578149795532,-0.06338134407997131,0.5410009026527405,0.45213958621025085,-0.06728528439998627,0.5555239319801331,0.32343438267707825,-0.019997812807559967,0.5617914199829102,0.3553744852542877,-0.048389628529548645,0.5684791803359985,0.4267447292804718,-0.05574700981378555,0.5699586868286133,0.477352499961853,-0.05476371571421623,0.5966355800628662,0.33170461654663086,-0.018691876903176308,0.6025106310844421,0.37660279870033264,-0.050597675144672394,0.5974883437156677,0.4430798292160034,-0.04842129349708557,0.5891424417495728,0.4860125780105591,-0.038420479744672775,0.6334272623062134,0.354042112827301,-0.020587358623743057,0.639501690864563,0.38700389862060547,-0.04307791590690613,0.6286454796791077,0.4376373589038849,-0.04109770059585571,0.6164948344230652,0.4687235951423645,-0.033127784729003906,A
0.564148485660553,0.6154401302337646,6.766583737771725e-08,0.5139853358268738,0.5783627033233643,-0.026699980720877647,0.4942789077758789,0.5112364888191223,-0.040760740637779236,0.5341169238090515,0.47161704301834106,-0.053176723420619965,0.5773991942405701,0.45687228441238403,-0.06486145406961441,0.5033432841300964,0.3947243094444275,-0.023243457078933716,0.4953361749649048,0.30135756731033325,-0.043393079191446304,0.4949297606945038,0.24495583772659302,-0.05984865501523018,0.4972098469734192,0.19817319512367249,-0.07305033504962921,0.5410958528518677,0.3881523311138153,-0.0251163300126791,0.5321066975593567,0.28605955839157104,-0.0435917042195797,0.5293159484863281,0.22194412350654602,-0.05846894159913063,0.5267396569252014,0.16914720833301544,-0.06983347982168198,0.5747444033622742,0.4012606143951416,-0.030765201896429062,0.5717406272888184,0.30669766664505005,-0.04922205209732056,0.5674168467521667,0.24900932610034943,-0.06202220916748047,0.5628179311752319,0.20011383295059204,-0.07081340998411179,0.6085466146469116,0.43176233768463135,-0.039241619408130646,0.6093176603317261,0.35973501205444336,-0.05723544582724571,0.6072692275047302,0.31083813309669495,-0.06652890890836716,0.6046183705329895,0.26805806159973145,-0.07258602976799011,A
0.5297137498855591,0.5674463510513306,-6.088233703849255e-07,0.4733223617076874,0.5162802338600159,-0.026205679401755333,0.4414377212524414,0.417883038520813,-0.03442826122045517,0.4350796043872833,0.33898308873176575,-0.04149919003248215,0.4321650266647339,0.2764175832271576,-0.04422495886683464,0.48541760444641113,0.34931427240371704,-0.0071625798009335995,0.4748239815235138,0.34288910031318665,-0.03619108349084854,0.4820467233657837,0.4069101810455322,-0.053536128252744675,0.4907628297805786,0.4578090310096741,-0.06056768447160721,0.52912837266922,0.3533940613269806,-0.006374626886099577,0.5192406177520752,0.35212594270706177,-0.03895576298236847,0.5200875401496887,0.4294326603412628,-0.04919595271348953,0.5231001377105713,0.48335444927215576,-0.04809873551130295,0.5682011246681213,0.37234631180763245,-0.0108780637383461,0.5585803985595703,0.38094592094421387,-0.04506802186369896,0.5498740077018738,0.45313090085983276,-0.04138832166790962,0.5459466576576233,0.49926087260246277,-0.0289264228194952,0.6029817461967468,0.4009229242801666,-0.01814870908856392,0.5946589708328247,0.40264004468917847,-0.0396413579583168,0.5788756012916565,0.4528532922267914,-0.03403138369321823,0.5711455345153809,0.4844222068786621,-0.023268435150384903,A
0.5320181846618652,0.561848521232605,-5.85254667839763e-07,0.4719610810279846,0.5096674561500549,-0.02555685304105282,0.44126999378204346,0.4121721684932709,-0.03371946141123772,0.43715688586235046,0.3354176878929138,-0.0408870093524456,0.43496638536453247,0.27243712544441223,-0.04377169907093048,0.4866839349269867,0.34086862206459045,-0.004683836828917265,0.4765958786010742,0.3382333219051361,-0.03435969725251198,0.483892560005188,0.40203389525413513,-0.05278041213750839,0.49224960803985596,0.4527592360973358,-0.06039571017026901,0.5302239656448364,0.34511831402778625,-0.004878721199929714,0.5198788046836853,0.34582728147506714,-0.037857986986637115,0.5217316746711731,0.4221903085708618,-0.049234095960855484,0.5258171558380127,0.47609949111938477,-0.04875386878848076,0.569841206073761,0.3648391664028168,-0.010451418347656727,0.5581067204475403,0.37161698937416077,-0.04474109411239624,0.551693320274353,0.44322440028190613,-0.04167810454964638,0.5496533513069153,0.48923641443252563,-0.029705645516514778,0.6057028770446777,0.3948361873626709,-0.018760187551379204,0.5955185890197754,0.3934378921985626,-0.04093630611896515,0.5809351205825806,0.4440695345401764,-0.035354193300008774,0.5747674107551575,0.47603243589401245,-0.0244153942912817,A
0.5344549417495728,0.5518707036972046,-6.114312895988405e-07,0.4784204363822937,0.5032747983932495,-0.02480355091392994,0.4454268515110016,0.40812206268310547,-0.032452162355184555,0.437074214220047,0.33131930232048035,-0.03917553648352623,0.433104932308197,0.2694269120693207,-0.041735146194696426,0.48622411489486694,0.33766257762908936,-0.005659603513777256,0.47709158062934875,0.33502018451690674,-0.03375031054019928,0.4860873222351074,0.3966156542301178,-0.05060015618801117,0.4956868886947632,0.44561177492141724,-0.05731234326958656,0.5298343300819397,0.33990222215652466,-0.0051241968758404255,0.520791232585907,0.3443579077720642,-0.036155156791210175,0.5234309434890747,0.4199945032596588,-0.046090155839920044,0.5275788903236389,0.471574604511261,-0.04505027458071709,0.5694152116775513,0.35721802711486816,-0.009683215990662575,0.5603891015052795,0.37050727009773254,-0.04207034781575203,0.5534287691116333,0.4414688050746918,-0.03809588775038719,0.5505110025405884,0.4856898784637451,-0.025801900774240494,0.6048845052719116,0.3842374086380005,-0.016903238371014595,0.5964165925979614,0.3892684280872345,-0.03641291707754135,0.5825502276420593,0.43883657455444336,-0.030107874423265457,0.5762776732444763,0.46829068660736084,-0.01916029490530491,A
0.5348404049873352,0.5477359890937805,-6.205702902661869e-07,0.4785587191581726,0.4994223117828369,-0.02545599825680256,0.44563665986061096,0.4067569375038147,-0.0334257036447525,0.44023147225379944,0.3286833167076111,-0.040132783353328705,0.43633756041526794,0.2658722996711731,-0.042530741542577744,0.4869694113731384,0.33401066064834595,-0.00696162786334753,0.47940921783447266,0.3307879567146301,-0.03533622622489929,0.4889298677444458,0.39356809854507446,-0.05276605859398842,0.49905925989151,0.4431639015674591,-0.060075223445892334,0.5308231115341187,0.33498015999794006,-0.005764084402471781,0.5237800478935242,0.340496301651001,-0.03571314737200737,0.5255157947540283,0.4152786135673523,-0.044925086200237274,0.5287930965423584,0.46569114923477173,-0.044051896780729294,0.5699254870414734,0.35186848044395447,-0.009804091416299343,0.5639163851737976,0.36675500869750977,-0.04179302603006363,0.5550681352615356,0.4362296462059021,-0.03741144761443138,0.5504065155982971,0.479714035987854,-0.025246934965252876,0.604748010635376,0.3790483772754669,-0.01659633032977581,0.598746657371521,0.387275367975235,-0.03648385405540466,0.582663357257843,0.4362998604774475,-0.03054662235081196,0.5734724402427673,0.465666800737381,-0.01995227113366127,A
0.5357327461242676,0.5436227321624756,-6.026993446539564e-07,0.4789418578147888,0.4958873391151428,-0.026089197024703026,0.44500550627708435,0.4026082158088684,-0.034313492476940155,0.4372766613960266,0.32401731610298157,-0.04125785455107689,0.4321472942829132,0.2622002959251404,-0.043731868267059326,0.48732462525367737,0.33157122135162354,-0.007380060385912657,0.4774515926837921,0.3283636271953583,-0.034820351749658585,0.48736274242401123,0.39048025012016296,-0.05096983537077904,0.49803680181503296,0.438854843378067,-0.05757023021578789,0.5304572582244873,0.33207014203071594,-0.005808649584650993,0.5208243131637573,0.33671072125434875,-0.03593028336763382,0.5231737494468689,0.4107125997543335,-0.04482254013419151,0.5278447866439819,0.46054497361183167,-0.043698571622371674,0.5692058205604553,0.34810516238212585,-0.009437092579901218,0.5606924295425415,0.3617210388183594,-0.04162115603685379,0.552940309047699,0.43156570196151733,-0.03728630393743515,0.550108790397644,0.47576701641082764,-0.02509743720293045,0.603967010974884,0.3743343949317932,-0.015879422426223755,0.5959165692329407,0.38114142417907715,-0.03599073365330696,0.5819984674453735,0.4296826720237732,-0.030480656772851944,0.5759409070014954,0.4591621160507202,-0.02019437775015831,A
0.5346459746360779,0.5409766435623169,-6.10608594797668e-07,0.4781395494937897,0.4914783239364624,-0.024411186575889587,0.44448408484458923,0.39861446619033813,-0.0319797657430172,0.4368632137775421,0.3210234045982361,-0.03880580514669418,0.43085044622421265,0.2579004764556885,-0.041493773460388184,0.48319804668426514,0.3262133300304413,-0.0048612565733492374,0.4755816161632538,0.3240433931350708,-0.033480726182460785,0.48562654852867126,0.38480791449546814,-0.05176925286650658,0.4959029257297516,0.43333277106285095,-0.05937543883919716,0.5272770524024963,0.32723045349121094,-0.003958727698773146,0.5206236243247986,0.33494260907173157,-0.03317977488040924,0.52315354347229,0.4067624509334564,-0.04304872453212738,0.526337206363678,0.45707225799560547,-0.04285913333296776,0.5667979121208191,0.34353959560394287,-0.00833461619913578,0.560729444026947,0.3594326376914978,-0.03902124986052513,0.5532147884368896,0.42695266008377075,-0.03533923998475075,0.5490508079528809,0.47131532430648804,-0.023922426626086235,0.6019176244735718,0.36992841958999634,-0.015462223440408707,0.5953077077865601,0.3785843849182129,-0.03409009054303169,0.5815287828445435,0.42591264843940735,-0.028424110263586044,0.5740442276000977,0.4558282494544983,-0.01815977320075035,A
0.5331623554229736,0.5426496267318726,-6.014170708112943e-07,0.4766424596309662,0.49381017684936523,-0.02478274144232273,0.4426659941673279,0.3991639018058777,-0.03244246914982796,0.4339984655380249,0.3220176696777344,-0.039285458624362946,0.428277850151062,0.2601003646850586,-0.041931282728910446,0.48562371730804443,0.3257499039173126,-0.004539506509900093,0.47245892882347107,0.3238126337528229,-0.03286943957209587,0.4820999205112457,0.3841369152069092,-0.05060521140694618,0.4934108257293701,0.4320090711116791,-0.05801640450954437,0.5288498401641846,0.32640498876571655,-0.004059954080730677,0.516755998134613,0.3342895805835724,-0.034551266580820084,0.5201258659362793,0.40708884596824646,-0.044588230550289154,0.5258192420005798,0.4568788707256317,-0.04407147690653801,0.5678043961524963,0.3439306914806366,-0.008892358280718327,0.5563740134239197,0.35870522260665894,-0.04104233533143997,0.549970805644989,0.4272839426994324,-0.03746986761689186,0.5486878156661987,0.4711760878562927,-0.02567782811820507,0.6028537154197693,0.3717367351055145,-0.016472240909934044,0.5919979214668274,0.3760431408882141,-0.03626855090260506,0.5791324377059937,0.4240720272064209,-0.030556868761777878,0.5747530460357666,0.45411813259124756,-0.01999649778008461,A
0.5343354344367981,0.5424761772155762,-5.908419211664295e-07,0.47870001196861267,0.4966057240962982,-0.02583746798336506,0.4446179270744324,0.40278124809265137,-0.03398311883211136,0.4363396167755127,0.32536783814430237,-0.040789466351270676,0.4301934242248535,0.26360243558883667,-0.04314137250185013,0.4858521819114685,0.32686924934387207,-0.006541386712342501,0.47492459416389465,0.325878769159317,-0.0360378734767437,0.48550543189048767,0.388651043176651,-0.05504123121500015,0.4963156580924988,0.43829649686813354,-0.06327753514051437,0.5290378332138062,0.3264290988445282,-0.005352030508220196,0.5198782086372375,0.3349074423313141,-0.03556138649582863,0.5229417085647583,0.40833401679992676,-0.045393165200948715,0.5272244811058044,0.45880943536758423,-0.044906966388225555,0.5677135586738586,0.34331268072128296,-0.009565025568008423,0.5603212714195251,0.36046352982521057,-0.04057883471250534,0.5523605942726135,0.42923474311828613,-0.035986993461847305,0.5486949682235718,0.47231364250183105,-0.02400071546435356,0.6026109457015991,0.37138497829437256,-0.016780657693743706,0.5947846174240112,0.3842222988605499,-0.035644616931676865,0.5804762244224548,0.43156975507736206,-0.029783396050333977,0.5737965106964111,0.45912671089172363,-0.019402937963604927,A
0.5364900231361389,0.5418309569358826,-6.122426157162408e-07,0.47947320342063904,0.4944319725036621,-0.025066733360290527,0.44455868005752563,0.4005666971206665,-0.032227832823991776,0.43648022413253784,0.3227803111076355,-0.03815435245633125,0.43180471658706665,0.260481595993042,-0.03963480144739151,0.48689016699790955,0.32578644156455994,-0.005692299455404282,0.4758507013320923,0.3260509669780731,-0.03324860706925392,0.4865652918815613,0.387881338596344,-0.05051710829138756,0.4983270764350891,0.4356066584587097,-0.05786978453397751,0.530526340007782,0.32618603110313416,-0.004515788983553648,0.5205112099647522,0.3354209065437317,-0.03370415046811104,0.5238788723945618,0.4082409739494324,-0.04302322492003441,0.5289008021354675,0.457455575466156,-0.04238852113485336,0.5693278908729553,0.3431020677089691,-0.00854763574898243,0.5612512230873108,0.3608921468257904,-0.03900771960616112,0.5539658665657043,0.42870205640792847,-0.03473954647779465,0.5507976412773132,0.471293181180954,-0.02301894687116146,0.6038687825202942,0.3704546391963959,-0.015458683483302593,0.5960484147071838,0.38219204545021057,-0.03386450931429863,0.5817354917526245,0.42896148562431335,-0.028139455243945122,0.5745232105255127,0.45669737458229065,-0.017947547137737274,A
0.5364712476730347,0.5396615266799927,-6.025275069987401e-07,0.4805022180080414,0.4927929639816284,-0.024926558136940002,0.4478650689125061,0.39710909128189087,-0.03245002403855324,0.43955138325691223,0.32092389464378357,-0.03900041803717613,0.43317916989326477,0.2590222954750061,-0.041308801621198654,0.49014776945114136,0.3232668936252594,-0.00427008792757988,0.4763740003108978,0.3226722478866577,-0.033302076160907745,0.48625418543815613,0.38531237840652466,-0.051656078547239304,0.4976819157600403,0.43426358699798584,-0.05933831259608269,0.5330426096916199,0.32444265484809875,-0.003937220200896263,0.5207160711288452,0.3313067853450775,-0.03463863581418991,0.5245649218559265,0.4055493474006653,-0.04467298090457916,0.530595064163208,0.4551661014556885,-0.044001154601573944,0.5718143582344055,0.3427576720714569,-0.009024905040860176,0.560746431350708,0.3550455868244171,-0.04120056703686714,0.5547576546669006,0.42532652616500854,-0.03690917789936066,0.553429365158081,0.46868929266929626,-0.024683697149157524,0.6068491339683533,0.37179774045944214,-0.016874443739652634,0.5972330570220947,0.37517639994621277,-0.03671881929039955,0.5843270421028137,0.42431747913360596,-0.030405253171920776,0.5792509317398071,0.45351216197013855,-0.019423287361860275,A
0.5430318713188171,0.5343596935272217,-6.117730322330317e-07,0.48578977584838867,0.48639190196990967,-0.02486870251595974,0.4522446393966675,0.3930351734161377,-0.03220919519662857,0.4447038769721985,0.3161220848560333,-0.03855428844690323,0.4371459484100342,0.25612691044807434,-0.040636591613292694,0.4909684658050537,0.3233237862586975,-0.006007119547575712,0.48479944467544556,0.31960412859916687,-0.033408716320991516,0.4955829977989197,0.38119634985923767,-0.050028324127197266,0.5064295530319214,0.4294293522834778,-0.056872740387916565,0.5346094369888306,0.3235819339752197,-0.005121354479342699,0.528555691242218,0.32874444127082825,-0.03436768054962158,0.531920313835144,0.40275490283966064,-0.04336002096533775,0.5362454652786255,0.45219382643699646,-0.04241165518760681,0.5738673210144043,0.339201956987381,-0.009385262615978718,0.569000780582428,0.35254374146461487,-0.04050731286406517,0.5619804263114929,0.4216298460960388,-0.03614623099565506,0.5583520531654358,0.46479183435440063,-0.02413390576839447,0.6089054346084595,0.36452963948249817,-0.016399143263697624,0.60442054271698,0.36980336904525757,-0.03520442545413971,0.5902831554412842,0.41781166195869446,-0.02878021076321602,0.5823636651039124,0.4467616677284241,-0.018062774091959,A
0.5437948107719421,0.5321649312973022,-6.155034384391911e-07,0.48663729429244995,0.48514410853385925,-0.023566510528326035,0.4528436064720154,0.39134520292282104,-0.030651507899165154,0.44511985778808594,0.3155238628387451,-0.037224747240543365,0.43824759125709534,0.25531908869743347,-0.039913829416036606,0.49252116680145264,0.32192522287368774,-0.004482099320739508,0.4841417074203491,0.3153473734855652,-0.03238525614142418,0.493159681558609,0.37625622749328613,-0.049208786338567734,0.5030903816223145,0.4262547194957733,-0.056008998304605484,0.5360930562019348,0.32237735390663147,-0.004702650476247072,0.5280822515487671,0.3234529197216034,-0.03559789061546326,0.5316835641860962,0.39952242374420166,-0.045246995985507965,0.5368046164512634,0.45204973220825195,-0.04421490430831909,0.5755791068077087,0.3378499448299408,-0.010043329559266567,0.5680125951766968,0.3469325006008148,-0.042578212916851044,0.5623637437820435,0.41815701127052307,-0.038774315267801285,0.5608505606651306,0.4635559320449829,-0.026792364194989204,0.6112397909164429,0.36356088519096375,-0.01794549636542797,0.6037100553512573,0.3652326166629791,-0.0381612665951252,0.5909233093261719,0.41489312052726746,-0.03227277845144272,0.5856421589851379,0.4456467032432556,-0.021727580577135086,A
0.5437614917755127,0.5357415080070496,-5.86728504003986e-07,0.48672544956207275,0.48743271827697754,-0.024708550423383713,0.4525353014469147,0.3928132951259613,-0.03200452774763107,0.4445550739765167,0.31458014249801636,-0.038688115775585175,0.43825337290763855,0.25352492928504944,-0.04124465957283974,0.492056667804718,0.3249625563621521,-0.0034129037521779537,0.4849843978881836,0.3168271481990814,-0.03236342966556549,0.49576592445373535,0.37819692492485046,-0.050308674573898315,0.5060971975326538,0.4278048872947693,-0.05761624127626419,0.5345873832702637,0.32560038566589355,-0.0029658684507012367,0.5283005833625793,0.32218462228775024,-0.03451843559741974,0.5330462455749512,0.3972111940383911,-0.044842466711997986,0.5377480387687683,0.4497886300086975,-0.043914709240198135,0.5736997127532959,0.3408080041408539,-0.008010896854102612,0.567695140838623,0.34858807921409607,-0.04103395342826843,0.5620577931404114,0.41954320669174194,-0.03747055307030678,0.559258222579956,0.46508926153182983,-0.02517412230372429,0.6090911626815796,0.366397500038147,-0.015740295872092247,0.6033952236175537,0.3656684160232544,-0.03579375147819519,0.5909503102302551,0.41541796922683716,-0.0297051090747118,0.5847838521003723,0.44681745767593384,-0.018782325088977814,A
0.5441160202026367,0.5319408178329468,-5.91954176343279e-07,0.4874354600906372,0.4857085347175598,-0.02509879134595394,0.45329320430755615,0.3918765187263489,-0.0327974371612072,0.44532114267349243,0.31397774815559387,-0.039440613240003586,0.43885529041290283,0.25281795859336853,-0.04178555682301521,0.494313508272171,0.3211234211921692,-0.005337840877473354,0.48512399196624756,0.31562110781669617,-0.03471420332789421,0.49550333619117737,0.37687253952026367,-0.05305696278810501,0.5060702562332153,0.42574557662010193,-0.06080881133675575,0.5373752117156982,0.3214534521102905,-0.004582426510751247,0.5294468998908997,0.3240392506122589,-0.035593561828136444,0.532336950302124,0.39784741401672363,-0.04557667300105095,0.5368032455444336,0.4477199912071228,-0.04482605680823326,0.576155424118042,0.337656706571579,-0.009236843325197697,0.5695279240608215,0.3514975607395172,-0.0410228930413723,0.5619193911552429,0.4199579656124115,-0.03660758584737778,0.5588449835777283,0.4613605737686157,-0.024421263486146927,0.6111597418785095,0.3642940819263458,-0.0166944470256567,0.6039681434631348,0.3725869655609131,-0.0352831706404686,0.589978814125061,0.42015424370765686,-0.028955351561307907,0.5838710069656372,0.4468182921409607,-0.018347935751080513,A
0.5435572266578674,0.5308793783187866,-6.229308837646386e-07,0.48755043745040894,0.48346519470214844,-0.023911114782094955,0.45497530698776245,0.3910251557826996,-0.03095424734055996,0.44937512278556824,0.3139478266239166,-0.03723861649632454,0.44325026869773865,0.25258204340934753,-0.03947596997022629,0.49434834718704224,0.3184201419353485,-0.0033480168785899878,0.48911404609680176,0.3156282603740692,-0.031617213040590286,0.4988988935947418,0.3762662410736084,-0.049835123121738434,0.5090700387954712,0.4251720905303955,-0.05760375037789345,0.5378668308258057,0.319559782743454,-0.002883629407733679,0.5343226790428162,0.32330039143562317,-0.03246484696865082,0.5354737043380737,0.3977644741535187,-0.04225364327430725,0.5373818874359131,0.4489826560020447,-0.04138842970132828,0.5770299434661865,0.3361409604549408,-0.007712772581726313,0.5733537077903748,0.34996145963668823,-0.03867937996983528,0.5648409724235535,0.4183717966079712,-0.03445317968726158,0.5601099729537964,0.4605512022972107,-0.022373361513018608,0.6121780276298523,0.36345404386520386,-0.015161199495196342,0.6081528067588806,0.36956343054771423,-0.032993122935295105,0.5930378437042236,0.4177253842353821,-0.02609228529036045,0.584430456161499,0.44577521085739136,-0.015103461220860481,A
0.5445457696914673,0.5299748778343201,-5.976034458399226e-07,0.48823148012161255,0.482157826423645,-0.024234049022197723,0.4541706144809723,0.3898078501224518,-0.03157348558306694,0.4467046856880188,0.3120770752429962,-0.03822452574968338,0.4406863749027252,0.2513183057308197,-0.04062667861580849,0.4934728741645813,0.3226732015609741,-0.004662514664232731,0.4863985776901245,0.31290778517723083,-0.03244728222489357,0.49749043583869934,0.37461379170417786,-0.049279239028692245,0.5083411335945129,0.42449846863746643,-0.05612846091389656,0.5362088680267334,0.32363221049308777,-0.004096874035894871,0.5310649871826172,0.32053256034851074,-0.03432290628552437,0.5351543426513672,0.394980788230896,-0.04381471127271652,0.538780689239502,0.4465830624103546,-0.04285115748643875,0.5749481320381165,0.33866891264915466,-0.008751553483307362,0.5716044306755066,0.3458203673362732,-0.04057292267680168,0.5653993487358093,0.4154864549636841,-0.036383070051670074,0.5612368583679199,0.4596601724624634,-0.02420077472925186,0.6098078489303589,0.36381784081459045,-0.01602264679968357,0.6077114343643188,0.3640376329421997,-0.035460248589515686,0.593895435333252,0.4125138819217682,-0.029289158061146736,0.5850453972816467,0.44241636991500854,-0.018617233261466026,A
0.5469667911529541,0.527167558670044,-6.236782041924016e-07,0.4904031753540039,0.4799392819404602,-0.02366134151816368,0.456922709941864,0.38715606927871704,-0.03048272244632244,0.4505399465560913,0.30993202328681946,-0.03654472902417183,0.4433029592037201,0.2487156093120575,-0.03860277310013771,0.4961872100830078,0.3143947422504425,-0.003210358787328005,0.4898173213005066,0.31193870306015015,-0.03202858194708824,0.5002787113189697,0.3731568157672882,-0.05082961916923523,0.5112125873565674,0.4219696521759033,-0.05894650146365166,0.539444625377655,0.3142881393432617,-0.00276405387558043,0.534694254398346,0.31963813304901123,-0.032380469143390656,0.536410391330719,0.39376533031463623,-0.04205993935465813,0.5390714406967163,0.4443218410015106,-0.04126965254545212,0.5784503817558289,0.329770028591156,-0.0076811350882053375,0.5741145014762878,0.34599754214286804,-0.03866840526461601,0.565256655216217,0.41505467891693115,-0.034190647304058075,0.5603933334350586,0.4577195942401886,-0.022071057930588722,0.6136437654495239,0.3561561107635498,-0.01529119722545147,0.6083494424819946,0.3668663501739502,-0.03338107839226723,0.5924931764602661,0.4161742031574249,-0.02669294737279415,0.5835760831832886,0.44485992193222046,-0.0158477071672678,A
